10 90.9
66692 66.2
133374 65.0
200056 64.4
266738 63.7
333420 62.6
400102 60.8
466784 60.5
533466 59.8
600148 59.0
666830 58.3
733512 57.6
800194 56.8
866876 56.2
933558 55.5
1000240 54.9
1066922 54.2
1133604 53.6
1200286 52.9
1266968 52.2
1333650 51.5
1400332 50.8
1467014 49.6
1533696 48.3
1600378 41.9
1667060 37.7
1733742 37.0
1800424 35.8
1867106 34.7
1933788 34.0
2000470 33.4
2067152 32.9
2133834 32.3
2200516 31.8
2267198 31.3
2333880 30.8
2400562 30.2
2467244 27.8
2533926 27.4
2600608 27.3
2667290 27.2
2733972 27.2
