10 90.9
66692 66.2
133374 65.0
200056 64.4
266738 63.5
333420 62.0
400102 60.9
466784 60.5
533466 59.7
600148 58.9
666830 58.2
733512 57.4
800194 56.7
866876 55.9
933558 55.3
1000240 54.6
1066922 54.0
1133604 53.3
1200286 52.6
1266968 51.9
1333650 51.1
1400332 50.4
1467014 49.0
1533696 46.9
1600378 44.2
1667060 37.2
1733742 36.1
1800424 34.9
1867106 34.0
1933788 33.5
2000470 32.9
2067152 32.3
2133834 31.8
2200516 31.2
2267198 30.7
2333880 30.1
2400562 29.5
2467244 27.8
2533926 27.4
2600608 27.3
2667290 27.2
2733972 27.2
