10 90.9
66692 66.2
133374 65.0
200056 64.4
266738 63.8
333420 62.7
400102 60.9
466784 60.5
533466 59.9
600148 59.2
666830 58.6
733512 57.8
800194 57.1
866876 56.5
933558 55.8
1000240 55.2
1066922 54.6
1133604 53.9
1200286 53.3
1266968 52.6
1333650 51.9
1400332 51.4
1467014 50.1
1533696 49.3
1600378 44.2
1667060 38.3
1733742 37.7
1800424 37.0
1867106 35.9
1933788 35.0
2000470 34.1
2067152 33.6
2133834 33.1
2200516 32.6
2267198 32.1
2333880 31.6
2400562 31.1
2467244 28.1
2533926 27.4
2600608 27.3
2667290 27.2
2733972 27.2
