10 90.9
66692 66.2
133374 65.0
200056 64.4
266738 63.6
333420 62.2
400102 60.8
466784 60.6
533466 59.7
600148 59.0
666830 58.2
733512 57.4
800194 56.7
866876 56.0
933558 55.3
1000240 54.7
1066922 54.1
1133604 53.4
1200286 52.7
1266968 52.0
1333650 51.3
1400332 50.6
1467014 49.1
1533696 47.8
1600378 43.4
1667060 37.3
1733742 36.4
1800424 35.2
1867106 34.2
1933788 33.6
2000470 33.1
2067152 32.5
2133834 32.0
2200516 31.4
2267198 30.9
2333880 30.3
2400562 29.7
2467244 27.7
2533926 27.4
2600608 27.3
2667290 27.2
2733972 27.2
