      374780 45.261218
      749560 47.700491
     1124340 50.123553
     1499120 52.214805
     1873900 54.070582
     2248680 55.033584
     2623460 55.774248
     2998240 56.196778
     3373020 56.505928
     3747800 56.883223
     4122580 57.420137
     4497360 57.905180
     4872140 59.126193
     5246920 59.810489
     5621700 60.182075
     5996480 60.586131
     6371260 61.244665
     6746040 61.849664
     7120820 62.913291
     7495600 64.120928
     7870380 65.165828
     8245160 66.219983
     8619940 67.517251
     8994720 68.544126
     9369500 69.059136
     9744280 69.746717
    10119060 70.819646
    10493840 71.744392
    10868620 72.262359
    11243400 73.274950
    11618180 74.627239
    11992960 76.977053
    12367740 82.892592
    12742520 84.859528
    13117300 85.347755
    13492080 85.669580
    13866860 85.959131
    14241640 86.305507
    14616420 86.593557
    14991200 86.926636
    15365980 87.233721
    15740760 87.550517
    16115540 87.982099
    16490320 88.466483
    16865100 89.046948
    17239880 89.570923
    17614660 90.133496
    17989440 91.361373
    18364220 93.820197
    18739000 93.820198
