      374780 45.646479
      749560 47.930560
     1124340 49.997472
     1499120 52.093964
     1873900 53.765834
     2248680 54.556108
     2623460 54.159278
     2998240 56.110330
     3373020 60.762991
     3747800 61.074928
     4122580 62.302871
     4497360 62.510768
     4872140 60.828312
     5246920 61.432064
     5621700 60.350008
     5996480 60.578104
     6371260 62.164690
     6746040 63.461921
     7120820 64.330076
     7495600 65.555423
     7870380 66.075542
     8245160 66.618718
     8619940 67.740149
     8994720 68.869054
     9369500 69.290337
     9744280 70.010304
    10119060 71.136311
    10493840 72.018575
    10868620 72.658101
    11243400 73.498548
    11618180 75.072981
    11992960 77.706111
    12367740 84.478031
    12742520 85.062821
    13117300 85.759654
    13492080 86.228447
    13866860 86.509485
    14241640 86.821994
    14616420 87.209847
    14991200 87.708919
    15365980 88.170330
    15740760 88.640324
    16115540 89.138919
    16490320 89.783621
    16865100 90.892327
    17239880 91.605652
    17614660 92.252666
    17989440 92.299542
    18364220 93.820133
    18739000 93.820198
