10 91.5
136481 77.7
272952 77.5
409423 73.6
545894 72.5
682365 70.8
818836 69.2
955307 67.4
1091778 65.2
1228249 63.5
1364720 61.8
1501191 60.0
1637662 57.7
1774133 55.2
1910604 52.6
2047075 50.1
2183546 47.4
2320017 44.8
2456488 42.2
2592959 39.1
2729430 37.0
2865901 34.9
3002372 32.8
3138843 30.7
3275314 28.6
3411785 26.7
3548256 25.7
3684727 24.3
3821198 24.1
3957669 23.9
4094140 23.7
4230611 23.5
4367082 23.3
4503553 23.0
4640024 22.8
4776495 22.0
4912966 21.9
5049437 21.5
5185908 21.4
5322379 21.4
5458850 21.3
5595321 21.3
