10 91.5
136481 77.6
272952 77.4
409423 73.5
545894 72.2
682365 70.1
818836 68.6
955307 67.1
1091778 65.7
1228249 64.2
1364720 62.8
1501191 61.3
1637662 59.5
1774133 57.2
1910604 54.8
2047075 52.4
2183546 50.0
2320017 47.6
2456488 45.2
2592959 41.5
2729430 39.8
2865901 37.8
3002372 35.8
3138843 33.8
3275314 31.8
3411785 29.9
3548256 27.8
3684727 25.3
3821198 24.0
3957669 23.1
4094140 22.9
4230611 22.8
4367082 22.6
4503553 22.4
4640024 22.2
4776495 22.1
4912966 22.0
5049437 21.9
5185908 21.9
5322379 21.8
5458850 21.3
5595321 21.3
