10 91.5
136481 77.8
272952 77.5
409423 73.9
545894 72.7
682365 70.8
818836 69.2
955307 67.6
1091778 65.4
1228249 63.2
1364720 61.6
1501191 59.7
1637662 57.2
1774133 54.6
1910604 52.0
2047075 49.3
2183546 46.7
2320017 44.1
2456488 41.2
2592959 38.5
2729430 36.3
2865901 34.2
3002372 32.0
3138843 29.9
3275314 27.7
3411785 26.2
3548256 25.1
3684727 24.9
3821198 24.7
3957669 24.5
4094140 24.3
4230611 24.1
4367082 23.7
4503553 23.5
4640024 23.3
4776495 23.2
4912966 22.0
5049437 21.5
5185908 21.4
5322379 21.3
5458850 21.3
5595321 21.3
