10 91.5
136481 77.6
272952 77.4
409423 73.6
545894 72.3
682365 70.1
818836 68.4
955307 67.0
1091778 65.4
1228249 64.0
1364720 62.5
1501191 61.0
1637662 59.2
1774133 56.6
1910604 54.2
2047075 51.7
2183546 49.2
2320017 46.8
2456488 44.3
2592959 41.0
2729430 39.0
2865901 37.0
3002372 35.0
3138843 32.9
3275314 30.9
3411785 28.9
3548256 27.0
3684727 24.8
3821198 23.9
3957669 23.1
4094140 22.9
4230611 22.7
4367082 22.5
4503553 22.4
4640024 22.2
4776495 22.1
4912966 22.0
5049437 21.9
5185908 21.8
5322379 21.4
5458850 21.3
5595321 21.3
